date;Angle;Solargis/diffuse_horizontal_irradiation;Solargis/direct_normal_irradiation;Solargis/global_horizontal_irradiation
29/01/2024 03:00;10;0;0;0
29/01/2024 04:00;10;0;0;0
29/01/2024 05:00;10;0;0;0
29/01/2024 06:00;10;0;0;0
29/01/2024 07:00;10;0;0;0
29/01/2024 08:00;-82.5082951409484;13;0;13
29/01/2024 09:00;-74.0137635975387;50;0;50
29/01/2024 10:00;-66.1860443147519;76;0;76
29/01/2024 11:00;-58.3785764758741;75;0;75
29/01/2024 12:00;-49.7185271158633;130;0;130
29/01/2024 13:00;-38.5686675148466;160;7;163
29/01/2024 14:00;-20.8394144399817;186;66;214
29/01/2024 15:00;13.930396316944;153;60;175
29/01/2024 16:00;63.6763302049612;67;1;68
29/01/2024 17:00;10;20;3;20
29/01/2024 18:00;10;0;0;0
29/01/2024 19:00;10;0;0;0
29/01/2024 20:00;10;0;0;0
29/01/2024 21:00;10;0;0;0
29/01/2024 22:00;10;0;0;0
29/01/2024 23:00;10;0;0;0
30/01/2024 00:00;10;0;0;0
30/01/2024 01:00;10;0;0;0
30/01/2024 02:00;10;0;0;0
30/01/2024 03:00;10;0;0;0
30/01/2024 04:00;10;0;0;0
30/01/2024 05:00;10;0;0;0
30/01/2024 06:00;10;0;0;0
30/01/2024 07:00;10;0;0;0
30/01/2024 08:00;-82.3447810318878;23;20;26
30/01/2024 09:00;-73.8344347563054;93;200;140
30/01/2024 10:00;-65.9884873395045;156;283;253
30/01/2024 11:00;-58.1558619322177;215;137;274
30/01/2024 12:00;-49.4589101409429;257;122;316
30/01/2024 13:00;-38.2569634302477;242;58;271
30/01/2024 14:00;-20.4866223330156;180;12;185
30/01/2024 15:00;14.0465291792452;140;24;148
30/01/2024 16:00;63.1944237435348;101;153;134
30/01/2024 17:00;10;26;26;29
30/01/2024 18:00;10;0;0;0
30/01/2024 19:00;10;0;0;0
30/01/2024 20:00;10;0;0;0
30/01/2024 21:00;10;0;0;0
30/01/2024 22:00;10;0;0;0
30/01/2024 23:00;10;0;0;0
31/01/2024 00:00;10;0;0;0
31/01/2024 01:00;10;0;0;0
31/01/2024 02:00;10;0;0;0
31/01/2024 03:00;10;0;0;0
31/01/2024 04:00;10;0;0;0
31/01/2024 05:00;10;0;0;0
31/01/2024 06:00;10;0;0;0
31/01/2024 07:00;10;0;0;0
31/01/2024 08:00;-82.1751250510029;23;31;27
31/01/2024 09:00;-73.649117253022;94;165;132
31/01/2024 10:00;-65.784911516591;145;326;261
31/01/2024 11:00;-57.9268584392833;148;576;402
31/01/2024 12:00;-49.1924465111602;154;637;464
31/01/2024 13:00;-37.9375919990596;153;644;468
31/01/2024 14:00;-20.1254748998949;143;612;415
31/01/2024 15:00;14.174136506015;121;545;315
31/01/2024 16:00;62.7246041398785;83;418;180
31/01/2024 17:00;10;29;130;44
31/01/2024 18:00;10;0;0;0
31/01/2024 19:00;10;0;0;0
31/01/2024 20:00;10;0;0;0
31/01/2024 21:00;10;0;0;0
31/01/2024 22:00;10;0;0;0
31/01/2024 23:00;10;0;0;0
01/02/2024 00:00;10;0;0;0
01/02/2024 01:00;10;0;0;0
01/02/2024 02:00;10;0;0;0
01/02/2024 03:00;10;0;0;0
01/02/2024 04:00;10;0;0;0
01/02/2024 05:00;10;0;0;0
01/02/2024 06:00;10;0;0;0
01/02/2024 07:00;10;0;0;0
01/02/2024 08:00;-81.99934781083;24;127;36
01/02/2024 09:00;-73.4578519186914;82;270;145
01/02/2024 10:00;-65.5753759430738;127;479;294
01/02/2024 11:00;-57.691646867968;203;190;288
01/02/2024 12:00;-48.9192518065192;176;33;192
01/02/2024 13:00;-37.6107389670341;204;39;223
01/02/2024 14:00;-19.7563126479022;196;300;329
01/02/2024 15:00;14.3126829671545;148;283;251
01/02/2024 16:00;62.2671595994538;91;257;149
01/02/2024 17:00;10;30;103;42
01/02/2024 18:00;10;0;0;0
01/02/2024 19:00;10;0;0;0
01/02/2024 20:00;10;0;0;0
01/02/2024 21:00;10;0;0;0
01/02/2024 22:00;10;0;0;0
01/02/2024 23:00;10;0;0;0
02/02/2024 00:00;10;0;0;0
02/02/2024 01:00;10;0;0;0
02/02/2024 02:00;10;0;0;0
02/02/2024 03:00;10;0;0;0
02/02/2024 04:00;10;0;0;0
02/02/2024 05:00;10;0;0;0
02/02/2024 06:00;10;0;0;0
02/02/2024 07:00;10;0;0;0
02/02/2024 08:00;-81.8174726325792;19;249;44
02/02/2024 09:00;-73.2606821315369;54;567;185
02/02/2024 10:00;-65.3599420603062;68;741;331
02/02/2024 11:00;-57.4503102755651;81;790;434
02/02/2024 12:00;-48.6394437007912;87;816;492
02/02/2024 13:00;-37.2765918692347;85;826;497
02/02/2024 14:00;-19.3794745542069;79;810;446
02/02/2024 15:00;14.4616413057045;68;758;343
02/02/2024 16:00;61.8223238601071;52;640;204
02/02/2024 17:00;10;22;300;55
02/02/2024 18:00;10;0;0;0
02/02/2024 19:00;10;0;0;0
02/02/2024 20:00;10;0;0;0
02/02/2024 21:00;10;0;0;0
02/02/2024 22:00;10;0;0;0
02/02/2024 23:00;10;0;0;0
03/02/2024 00:00;10;0;0;0
03/02/2024 01:00;10;0;0;0
03/02/2024 02:00;10;0;0;0
03/02/2024 03:00;10;0;0;0
03/02/2024 04:00;10;0;0;0
03/02/2024 05:00;10;0;0;0
03/02/2024 06:00;10;0;0;0
03/02/2024 07:00;10;0;0;0
03/02/2024 08:00;-81.629525602285;20;266;48
03/02/2024 09:00;-73.0576538478916;52;631;199
03/02/2024 10:00;-65.138673669349;69;767;345
03/02/2024 11:00;-57.2029339139373;80;819;450
03/02/2024 12:00;-48.3531419660754;86;843;508
03/02/2024 13:00;-36.9353400116624;86;845;510
03/02/2024 14:00;-18.9952979235416;81;826;458
03/02/2024 15:00;14.6204931135219;70;769;353
03/02/2024 16:00;61.3902785072619;55;654;213
03/02/2024 17:00;10;24;335;61
03/02/2024 18:00;10;0;0;0
03/02/2024 19:00;10;0;0;0
03/02/2024 20:00;10;0;0;0
03/02/2024 21:00;10;0;0;0
03/02/2024 22:00;10;0;0;0
03/02/2024 23:00;10;0;0;0
04/02/2024 00:00;10;0;0;0
04/02/2024 01:00;10;0;0;0
04/02/2024 02:00;10;0;0;0
04/02/2024 03:00;10;0;0;0
04/02/2024 04:00;10;0;0;0
04/02/2024 05:00;10;0;0;0
04/02/2024 06:00;10;0;0;0
04/02/2024 07:00;10;0;0;0
04/02/2024 08:00;-81.435535626096;23;263;51
04/02/2024 09:00;-72.8488156321955;56;625;204
04/02/2024 10:00;-64.9116369460557;74;760;351
04/02/2024 11:00;-56.9496052381482;86;816;458
04/02/2024 12:00;-48.0604684784671;91;843;517
04/02/2024 13:00;-36.5871744539292;92;842;519
04/02/2024 14:00;-18.6041182540462;86;821;466
04/02/2024 15:00;14.7887294792939;76;763;360
04/02/2024 16:00;60.9711554923817;59;641;217
04/02/2024 17:00;10;26;303;61
04/02/2024 18:00;10;0;0;0
04/02/2024 19:00;10;0;0;0
04/02/2024 20:00;10;0;0;0
04/02/2024 21:00;10;0;0;0
04/02/2024 22:00;10;0;0;0
04/02/2024 23:00;10;0;0;0
05/02/2024 00:00;10;0;0;0
05/02/2024 01:00;10;0;0;0
05/02/2024 02:00;10;0;0;0
05/02/2024 03:00;10;0;0;0
05/02/2024 04:00;10;0;0;0
05/02/2024 05:00;10;0;0;0
05/02/2024 06:00;10;0;0;0
05/02/2024 07:00;10;0;0;0
05/02/2024 08:00;-81.2355344844432;24;260;53
05/02/2024 09:00;-72.6342186858932;59;609;205
05/02/2024 10:00;-64.6789004556231;78;744;351
05/02/2024 11:00;-56.690413915303;90;799;458
05/02/2024 12:00;-47.7615472244417;95;831;519
05/02/2024 13:00;-36.2322879922695;96;829;520
05/02/2024 14:00;-18.2062691099275;90;808;467
05/02/2024 15:00;14.9658515216161;79;748;361
05/02/2024 16:00;60.5650398072938;61;626;219
05/02/2024 17:00;10;28;299;64
05/02/2024 18:00;10;0;0;0
05/02/2024 19:00;10;0;0;0
05/02/2024 20:00;10;0;0;0
05/02/2024 21:00;10;0;0;0
05/02/2024 22:00;10;0;0;0
05/02/2024 23:00;10;0;0;0
06/02/2024 00:00;10;0;0;0
06/02/2024 01:00;10;0;0;0
06/02/2024 02:00;10;0;0;0
06/02/2024 03:00;10;0;0;0
06/02/2024 04:00;10;0;0;0
06/02/2024 05:00;10;0;0;0
06/02/2024 06:00;10;0;0;0
06/02/2024 07:00;10;0;0;0
06/02/2024 08:00;-81.029556884829;31;70;38
06/02/2024 09:00;-72.4139168750156;97;224;155
06/02/2024 10:00;-64.4405351664158;128;514;320
06/02/2024 11:00;-56.4254518333578;159;565;421
06/02/2024 12:00;-47.4565043075635;171;591;475
06/02/2024 13:00;-35.8708751421963;184;554;470
06/02/2024 14:00;-17.8020819997095;210;323;362
06/02/2024 15:00;15.15137081905;175;214;258
06/02/2024 16:00;60.1719722700585;102;297;178
06/02/2024 17:00;10;34;52;42
06/02/2024 18:00;10;0;0;0
06/02/2024 19:00;10;0;0;0
06/02/2024 20:00;10;0;0;0
06/02/2024 21:00;10;0;0;0
06/02/2024 22:00;10;0;0;0
06/02/2024 23:00;10;0;0;0
07/02/2024 00:00;10;0;0;0
07/02/2024 01:00;10;0;0;0
07/02/2024 02:00;10;0;0;0
07/02/2024 03:00;10;0;0;0
07/02/2024 04:00;10;0;0;0
07/02/2024 05:00;10;0;0;0
07/02/2024 06:00;10;0;0;0
07/02/2024 07:00;10;0;0;0
07/02/2024 08:00;-80.8176405129774;31;185;53
07/02/2024 09:00;-72.1879667562321;83;469;200
07/02/2024 10:00;-64.1966144628573;117;599;342
07/02/2024 11:00;-56.1548131096484;139;653;445
07/02/2024 12:00;-47.1454679551332;146;697;507
07/02/2024 13:00;-35.5031321201383;149;684;505
07/02/2024 14:00;-17.3918862589654;140;659;453
07/02/2024 15:00;15.3448097482612;121;595;351
07/02/2024 16:00;59.7919523816386;89;465;210
07/02/2024 17:00;10;36;211;64
07/02/2024 18:00;10;0;0;0
07/02/2024 19:00;10;0;0;0
07/02/2024 20:00;10;0;0;0
07/02/2024 21:00;10;0;0;0
07/02/2024 22:00;10;0;0;0
07/02/2024 23:00;10;0;0;0
08/02/2024 00:00;10;0;0;0
08/02/2024 01:00;10;0;0;0
08/02/2024 02:00;10;0;0;0
08/02/2024 03:00;10;0;0;0
08/02/2024 04:00;10;0;0;0
08/02/2024 05:00;10;0;0;0
08/02/2024 06:00;10;0;0;0
08/02/2024 07:00;10;0;0;0
08/02/2024 08:00;-80.5998260820755;31;22;35
08/02/2024 09:00;-71.9564276011651;100;296;177
08/02/2024 10:00;-63.9472141571933;116;569;334
08/02/2024 11:00;-55.8785940988958;158;591;436
08/02/2024 12:00;-46.8285685243843;145;680;501
08/02/2024 13:00;-35.1292568234175;140;690;502
08/02/2024 14:00;-16.9760089365646;197;442;413
08/02/2024 15:00;15.5457017405132;129;15;135
08/02/2024 16:00;59.4249412164994;74;3;75
08/02/2024 17:00;85;27;2;27
08/02/2024 18:00;10;0;0;0
08/02/2024 19:00;10;0;0;0
08/02/2024 20:00;10;0;0;0
08/02/2024 21:00;10;0;0;0
08/02/2024 22:00;10;0;0;0
08/02/2024 23:00;10;0;0;0
09/02/2024 00:00;10;0;0;0
09/02/2024 01:00;10;0;0;0
09/02/2024 02:00;10;0;0;0
09/02/2024 03:00;10;0;0;0
09/02/2024 04:00;10;0;0;0
09/02/2024 05:00;10;0;0;0
09/02/2024 06:00;10;0;0;0
09/02/2024 07:00;10;0;0;0
09/02/2024 08:00;-80.3761573798471;32;15;34
09/02/2024 09:00;-71.7193614187513;84;2;84
09/02/2024 10:00;-63.69241249993;97;0;97
09/02/2024 11:00;-55.5968934004414;92;0;92
09/02/2024 12:00;-46.5059385078467;210;97;262
09/02/2024 13:00;-34.749448807956;160;633;495
09/02/2024 14:00;-16.5547746835618;103;749;466
09/02/2024 15:00;15.7535914659856;87;701;364
09/02/2024 16:00;59.0708643143278;64;617;230
09/02/2024 17:00;85;32;353;79
09/02/2024 18:00;10;2;0;2
09/02/2024 19:00;10;0;0;0
09/02/2024 20:00;10;0;0;0
09/02/2024 21:00;10;0;0;0
09/02/2024 22:00;10;0;0;0
09/02/2024 23:00;10;0;0;0
10/02/2024 00:00;10;0;0;0
10/02/2024 01:00;10;0;0;0
10/02/2024 02:00;10;0;0;0
10/02/2024 03:00;10;0;0;0
10/02/2024 04:00;10;0;0;0
10/02/2024 05:00;10;0;0;0
10/02/2024 06:00;10;0;0;0
10/02/2024 07:00;10;0;0;0
10/02/2024 08:00;-80.1466813131851;22;12;24
10/02/2024 09:00;-71.4768329754497;35;3;36
10/02/2024 10:00;-63.4322901887526;118;23;128
10/02/2024 11:00;-55.3098118644668;183;61;211
10/02/2024 12:00;-46.1777125374997;157;3;158
10/02/2024 13:00;-34.3639092631299;249;141;324
10/02/2024 14:00;-16.1285056439735;174;15;182
10/02/2024 15:00;15.968034954613;166;133;218
10/02/2024 16:00;58.7296145441598;102;157;144
10/02/2024 17:00;85;41;87;52
10/02/2024 18:00;10;2;0;2
10/02/2024 19:00;10;0;0;0
10/02/2024 20:00;10;0;0;0
10/02/2024 21:00;10;0;0;0
10/02/2024 22:00;10;0;0;0
10/02/2024 23:00;10;0;0;0
11/02/2024 00:00;10;0;0;0
11/02/2024 01:00;10;0;0;0
11/02/2024 02:00;10;0;0;0
11/02/2024 03:00;10;0;0;0
11/02/2024 04:00;10;0;0;0
11/02/2024 05:00;10;0;0;0
11/02/2024 06:00;10;0;0;0
11/02/2024 07:00;-46.3192303170119;2;21;2
11/02/2024 08:00;-79.9114479500859;26;456;79
11/02/2024 09:00;-71.2289098130844;47;728;238
11/02/2024 10:00;-63.1669303757326;79;729;364
11/02/2024 11:00;-55.0174525969616;86;803;477
11/02/2024 12:00;-45.8440273873356;106;805;538
11/02/2024 13:00;-33.9728409832197;167;596;488
11/02/2024 14:00;-15.6975213468033;86;812;486
11/02/2024 15:00;16.1885996613793;68;797;390
11/02/2024 16:00;58.4010549162399;52;709;248
11/02/2024 17:00;85;27;487;91
11/02/2024 18:00;10;3;32;3
11/02/2024 19:00;10;0;0;0
11/02/2024 20:00;10;0;0;0
11/02/2024 21:00;10;0;0;0
11/02/2024 22:00;10;0;0;0
11/02/2024 23:00;10;0;0;0
12/02/2024 00:00;10;0;0;0
12/02/2024 01:00;10;0;0;0
12/02/2024 02:00;10;0;0;0
12/02/2024 03:00;10;0;0;0
12/02/2024 04:00;10;0;0;0
12/02/2024 05:00;10;0;0;0
12/02/2024 06:00;10;0;0;0
12/02/2024 07:00;-85;2;8;2
12/02/2024 08:00;-79.6705105586221;31;337;76
12/02/2024 09:00;-70.9756622641328;60;678;239
12/02/2024 10:00;-62.8964186726386;97;705;380
12/02/2024 11:00;-54.7199209631955;179;468;406
12/02/2024 12:00;-45.5050219739774;204;414;429
12/02/2024 13:00;-33.5764483349358;146;622;486
12/02/2024 14:00;-15.2621385987628;127;525;382
12/02/2024 15:00;16.4148644832905;123;437;312
12/02/2024 16:00;58.0850213208407;92;40;103
12/02/2024 17:00;85;38;52;45
12/02/2024 18:00;10;2;1;2
12/02/2024 19:00;10;0;0;0
12/02/2024 20:00;10;0;0;0
12/02/2024 21:00;10;0;0;0
12/02/2024 22:00;10;0;0;0
12/02/2024 23:00;10;0;0;0
13/02/2024 00:00;10;0;0;0
13/02/2024 01:00;10;0;0;0
13/02/2024 02:00;10;0;0;0
13/02/2024 03:00;10;0;0;0
13/02/2024 04:00;10;0;0;0
13/02/2024 05:00;10;0;0;0
13/02/2024 06:00;10;0;0;0
13/02/2024 07:00;-85;0;0;0
13/02/2024 08:00;-79.4239256426977;26;429;81
13/02/2024 09:00;-70.717163464263;48;743;249
13/02/2024 10:00;-62.6208431541679;60;843;399
13/02/2024 11:00;-54.4173245894652;69;900;515
13/02/2024 12:00;-45.1608373549816;72;917;574
13/02/2024 13:00;-33.1749372205445;74;900;568
13/02/2024 14:00;-14.8226713772389;69;892;519
13/02/2024 15:00;16.6464197345764;61;848;412
13/02/2024 16:00;57.7813251769727;49;757;266
13/02/2024 17:00;85;29;503;99
13/02/2024 18:00;10;1;15;2
13/02/2024 19:00;10;0;0;0
13/02/2024 20:00;10;0;0;0
13/02/2024 21:00;10;0;0;0
13/02/2024 22:00;10;0;0;0
13/02/2024 23:00;10;0;0;0
14/02/2024 00:00;10;0;0;0
14/02/2024 01:00;10;0;0;0
14/02/2024 02:00;10;0;0;0
14/02/2024 03:00;10;0;0;0
14/02/2024 04:00;10;0;0;0
14/02/2024 05:00;10;0;0;0
14/02/2024 06:00;10;0;0;0
14/02/2024 07:00;-85;0;0;0
14/02/2024 08:00;-79.1717529743339;35;332;79
14/02/2024 09:00;-70.4534893619379;72;600;238
14/02/2024 10:00;-62.3402943589226;96;695;380
14/02/2024 11:00;-54.1097733628809;109;762;491
14/02/2024 12:00;-44.8116167244858;113;802;555
14/02/2024 13:00;-32.7685150361404;118;781;551
14/02/2024 14:00;-14.3794307231484;108;778;503
14/02/2024 15:00;16.8828670860353;95;724;399
14/02/2024 16:00;57.4897559773395;78;582;247
14/02/2024 17:00;85;44;329;90
14/02/2024 18:00;10;1;10;2
14/02/2024 19:00;10;0;0;0
14/02/2024 20:00;10;0;0;0
14/02/2024 21:00;10;0;0;0
14/02/2024 22:00;10;0;0;0
14/02/2024 23:00;10;0;0;0
15/02/2024 00:00;10;0;0;0
15/02/2024 01:00;10;0;0;0
15/02/2024 02:00;10;0;0;0
15/02/2024 03:00;10;0;0;0
15/02/2024 04:00;10;0;0;0
15/02/2024 05:00;10;0;0;0
15/02/2024 06:00;10;0;0;0
15/02/2024 07:00;-85;0;0;0
15/02/2024 08:00;-78.914055622246;33;5;34
15/02/2024 09:00;-70.184718724907;50;0;50
15/02/2024 10:00;-62.0548652879635;141;13;146
15/02/2024 11:00;-53.7973794289749;155;17;164
15/02/2024 12:00;-44.4575054058558;137;2;138
15/02/2024 13:00;-32.3573906246596;228;13;235
15/02/2024 14:00;-13.9327246334046;232;72;269
15/02/2024 15:00;17.1238194738389;193;65;220
15/02/2024 16:00;57.2100837190528;134;56;151
15/02/2024 17:00;85;53;31;58
15/02/2024 18:00;10;1;0;1
15/02/2024 19:00;10;0;0;0
15/02/2024 20:00;10;0;0;0
15/02/2024 21:00;10;0;0;0
15/02/2024 22:00;10;0;0;0
15/02/2024 23:00;10;0;0;0
16/02/2024 00:00;10;0;0;0
16/02/2024 01:00;10;0;0;0
16/02/2024 02:00;10;0;0;0
16/02/2024 03:00;10;0;0;0
16/02/2024 04:00;10;0;0;0
16/02/2024 05:00;10;0;0;0
16/02/2024 06:00;10;0;0;0
16/02/2024 07:00;-85;0;0;0
16/02/2024 08:00;-78.6508999764722;32;1;32
16/02/2024 09:00;-69.9109331434234;57;3;58
16/02/2024 10:00;-61.7646514007731;36;0;36
16/02/2024 11:00;-53.4802571869086;86;0;86
16/02/2024 12:00;-44.0986508410117;85;0;85
16/02/2024 13:00;-31.94177422327;150;3;152
16/02/2024 14:00;-13.4828579527986;142;3;143
16/02/2024 15:00;17.3689009825712;114;1;115
16/02/2024 16:00;56.9420612124667;97;5;98
16/02/2024 17:00;85;45;1;45
16/02/2024 18:00;10;1;0;1
16/02/2024 19:00;10;0;0;0
16/02/2024 20:00;10;0;0;0
16/02/2024 21:00;10;0;0;0
16/02/2024 22:00;10;0;0;0
16/02/2024 23:00;10;0;0;0
17/02/2024 00:00;10;0;0;0
17/02/2024 01:00;10;0;0;0
17/02/2024 02:00;10;0;0;0
17/02/2024 03:00;10;0;0;0
17/02/2024 04:00;10;0;0;0
17/02/2024 05:00;10;0;0;0
17/02/2024 06:00;10;0;0;0
17/02/2024 07:00;-85;1;0;1
17/02/2024 08:00;-78.3823557688316;45;171;73
17/02/2024 09:00;-69.6322170300249;94;486;236
17/02/2024 10:00;-61.4697506084821;123;625;386
17/02/2024 11:00;-53.1585232820719;135;709;501
17/02/2024 12:00;-43.7352025761171;146;726;557
17/02/2024 13:00;-31.521877404808;155;698;552
17/02/2024 14:00;-13.0301322651799;141;695;505
17/02/2024 15:00;17.6177467067618;124;638;400
17/02/2024 16:00;56.6854262630167;95;533;258
17/02/2024 17:00;85;49;322;100
17/02/2024 18:00;10;3;9;3
17/02/2024 19:00;10;0;0;0
17/02/2024 20:00;10;0;0;0
17/02/2024 21:00;10;0;0;0
17/02/2024 22:00;10;0;0;0
17/02/2024 23:00;10;0;0;0
18/02/2024 00:00;10;0;0;0
18/02/2024 01:00;10;0;0;0
18/02/2024 02:00;10;0;0;0
18/02/2024 03:00;10;0;0;0
18/02/2024 04:00;10;0;0;0
18/02/2024 05:00;10;0;0;0
18/02/2024 06:00;10;0;0;0
18/02/2024 07:00;-85;2;0;2
18/02/2024 08:00;-78.1084960889967;41;316;87
18/02/2024 09:00;-69.3486576157328;72;602;249
18/02/2024 10:00;-61.1702632642062;95;709;399
18/02/2024 11:00;-52.8322965958672;105;779;511
18/02/2024 12:00;-43.367312243333;160;647;530
18/02/2024 13:00;-31.097913012982;190;547;504
18/02/2024 14:00;-12.5748457838744;214;390;421
18/02/2024 15:00;17.8700025947029;189;74;223
18/02/2024 16:00;56.4399037231744;118;23;125
18/02/2024 17:00;85;53;17;55
18/02/2024 18:00;10;3;0;3
18/02/2024 19:00;10;0;0;0
18/02/2024 20:00;10;0;0;0
18/02/2024 21:00;10;0;0;0
18/02/2024 22:00;10;0;0;0
18/02/2024 23:00;10;0;0;0
19/02/2024 00:00;10;0;0;0
19/02/2024 01:00;10;0;0;0
19/02/2024 02:00;10;0;0;0
19/02/2024 03:00;10;0;0;0
19/02/2024 04:00;10;0;0;0
19/02/2024 05:00;10;0;0;0
19/02/2024 06:00;10;0;0;0
19/02/2024 07:00;-85;3;0;3
19/02/2024 08:00;-77.8293973959779;46;289;88
19/02/2024 09:00;-69.0603449425364;97;462;234
19/02/2024 10:00;-60.8662921503575;156;426;340
19/02/2024 11:00;-52.5016982324885;183;487;439
19/02/2024 12:00;-42.9951335383548;137;701;541
19/02/2024 13:00;-30.6700950911022;99;828;578
19/02/2024 14:00;-12.117293241366;73;883;544
19/02/2024 15:00;18.1253252779171;74;814;435
19/02/2024 16:00;56.2052074135395;56;747;289
19/02/2024 17:00;84.6456144642082;33;567;123
19/02/2024 18:00;10;5;21;6
19/02/2024 19:00;10;0;0;0
19/02/2024 20:00;10;0;0;0
19/02/2024 21:00;10;0;0;0
19/02/2024 22:00;10;0;0;0
19/02/2024 23:00;10;0;0;0
20/02/2024 00:00;10;0;0;0
20/02/2024 01:00;10;0;0;0
20/02/2024 02:00;10;0;0;0
20/02/2024 03:00;10;0;0;0
20/02/2024 04:00;10;0;0;0
20/02/2024 05:00;10;0;0;0
20/02/2024 06:00;10;0;0;0
20/02/2024 07:00;-85;4;0;4
20/02/2024 08:00;-77.5451395248369;38;460;109
20/02/2024 09:00;-68.7673718520371;65;694;276
20/02/2024 10:00;-60.5579424628073;88;777;427
20/02/2024 11:00;-52.1668515025074;123;738;516
20/02/2024 12:00;-42.6188221934678;132;753;570
20/02/2024 13:00;-30.2386388041452;105;836;593
20/02/2024 14:00;-11.6577657783028;99;825;543
20/02/2024 15:00;18.3833818892396;96;741;428
20/02/2024 16:00;55.9810419137239;103;433;243
20/02/2024 17:00;84.236973534272;57;285;101
20/02/2024 18:00;10;5;15;6
20/02/2024 19:00;10;0;0;0
20/02/2024 20:00;10;0;0;0
20/02/2024 21:00;10;0;0;0
20/02/2024 22:00;10;0;0;0
20/02/2024 23:00;10;0;0;0
21/02/2024 00:00;10;0;0;0
21/02/2024 01:00;10;0;0;0
21/02/2024 02:00;10;0;0;0
21/02/2024 03:00;10;0;0;0
21/02/2024 04:00;10;0;0;0
21/02/2024 05:00;10;0;0;0
21/02/2024 06:00;10;0;0;0
21/02/2024 07:00;-85;4;0;4
21/02/2024 08:00;-77.2558056884474;51;332;104
21/02/2024 09:00;-68.4698339701467;124;355;229
21/02/2024 10:00;-60.2453217917763;218;129;273
21/02/2024 11:00;-51.8278819030919;171;604;498
21/02/2024 12:00;-42.2385359458743;161;709;577
21/02/2024 13:00;-29.8037603540072;263;321;451
21/02/2024 14:00;-11.1965508319509;172;616;508
21/02/2024 15:00;18.6438498721251;170;439;370
21/02/2024 16:00;55.7671042250498;122;404;251
21/02/2024 17:00;83.8349310158726;63;191;92
21/02/2024 18:00;10;7;12;8
21/02/2024 19:00;10;0;0;0
21/02/2024 20:00;10;0;0;0
21/02/2024 21:00;10;0;0;0
21/02/2024 22:00;10;0;0;0
21/02/2024 23:00;10;0;0;0
22/02/2024 00:00;10;0;0;0
22/02/2024 01:00;10;0;0;0
22/02/2024 02:00;10;0;0;0
22/02/2024 03:00;10;0;0;0
22/02/2024 04:00;10;0;0;0
22/02/2024 05:00;10;0;0;0
22/02/2024 06:00;10;0;0;0
22/02/2024 07:00;-85;1;0;1
22/02/2024 08:00;-76.9614824741544;37;32;42
22/02/2024 09:00;-68.1678296877384;109;37;121
22/02/2024 10:00;-59.9285400993546;145;2;145
22/02/2024 11:00;-51.484917094695;202;16;211
22/02/2024 12:00;-41.8544345010632;237;64;275
22/02/2024 13:00;-29.3656768878479;122;0;122
22/02/2024 14:00;-10.7339320242758;152;4;155
22/02/2024 15:00;18.9064167834671;148;13;154
22/02/2024 16:00;55.5630853081828;60;20;67
22/02/2024 17:00;83.4395718899845;36;10;38
22/02/2024 18:00;10;3;0;3
22/02/2024 19:00;10;0;0;0
22/02/2024 20:00;10;0;0;0
22/02/2024 21:00;10;0;0;0
22/02/2024 22:00;10;0;0;0
22/02/2024 23:00;10;0;0;0
23/02/2024 00:00;10;0;0;0
23/02/2024 01:00;10;0;0;0
23/02/2024 02:00;10;0;0;0
23/02/2024 03:00;10;0;0;0
23/02/2024 04:00;10;0;0;0
23/02/2024 05:00;10;0;0;0
23/02/2024 06:00;10;0;0;0
23/02/2024 07:00;-85;4;25;5
23/02/2024 08:00;-76.6622598351875;58;357;115
23/02/2024 09:00;-67.861460137173;135;160;186
23/02/2024 10:00;-59.6077096935441;132;671;438
23/02/2024 11:00;-51.1380868740588;174;623;511
23/02/2024 12:00;-41.4666794910253;215;544;541
23/02/2024 13:00;-28.9246063994698;198;613;564
23/02/2024 14:00;-10.270189049857;180;615;518
23/02/2024 15:00;19.170780091914;179;413;375
23/02/2024 16:00;55.3686714997267;115;285;202
23/02/2024 17:00;83.0509619130697;69;226;109
23/02/2024 18:00;10;8;59;11
23/02/2024 19:00;10;0;0;0
23/02/2024 20:00;10;0;0;0
23/02/2024 21:00;10;0;0;0
23/02/2024 22:00;10;0;0;0
23/02/2024 23:00;10;0;0;0
24/02/2024 00:00;10;0;0;0
24/02/2024 01:00;10;0;0;0
24/02/2024 02:00;10;0;0;0
24/02/2024 03:00;10;0;0;0
24/02/2024 04:00;10;0;0;0
24/02/2024 05:00;10;0;0;0
24/02/2024 06:00;10;0;0;0
24/02/2024 07:00;-85;4;35;6
24/02/2024 08:00;-76.3582310767086;52;325;105
24/02/2024 09:00;-67.5508291646321;143;168;197
24/02/2024 10:00;-59.2829451987508;200;268;323
24/02/2024 11:00;-50.7875231433967;237;319;413
24/02/2024 12:00;-41.0754344271217;201;544;530
24/02/2024 13:00;-28.4807676237399;145;740;591
24/02/2024 14:00;-9.805597563892;108;822;566
24/02/2024 15:00;19.4366469734068;187;326;338
24/02/2024 16:00;55.1835458124965;128;296;220
24/02/2024 17:00;82.669148414598;49;471;134
24/02/2024 18:00;10;6;70;10
24/02/2024 19:00;10;0;0;0
24/02/2024 20:00;10;0;0;0
24/02/2024 21:00;10;0;0;0
24/02/2024 22:00;10;0;0;0
24/02/2024 23:00;10;0;0;0
